exact_match,f1_score,bleu,semantic_similarity,generation_time,response_length_chars,response_length_tokens,answer_containment,raw_answer,clean_answer,id,model,experiment,temperature,prompt_type
0.0,0.8571428571428571,0.7598356856515927,0.9881107211112976,0.6177330017089844,23,3,0.75,"H2SnO2, H2SnO4, H2SnO3.","H2SnO2, H2SnO4, H2SnO3.",21846,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9271779656410217,0.5029716491699219,26,2,1.0,низкопольных троллейбусов.,низкопольных троллейбусов.,21092,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.8975158333778381,0.336503267288208,11,2,1.0,Берил Кроу.,Берил Кроу.,58714,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9860321879386902,0.4461028575897217,20,3,1.0,Кризис 1930-х годов.,Кризис 1930-х годов.,71720,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.9121679090703875,0.9696921706199646,0.7468512058258057,75,12,1.0,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,72787,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9864142537117004,0.33331799507141113,26,4,1.0,В сфере продуктов питания.,В сфере продуктов питания.,48671,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,0.9950006008148193,0.6560091972351074,20,2,1.0,Товарищеским матчем.,Товарищеским матчем.,64367,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9803809523582458,0.3674502372741699,27,3,1.0,В космическое пространство.,В космическое пространство.,67546,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9367824196815491,0.35343289375305176,47,4,1.0,Подрывают качество государственного управления.,Подрывают качество государственного управления.,64490,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
0.0,0.5,0.15619699684601282,0.2412024885416031,0.43486618995666504,53,9,1.0,В пределах клетки вирус в основном не проявляет себя.,В пределах клетки вирус в основном не проявляет себя.,39565,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9909541010856628,0.6475915908813477,33,6,1.0,В хромосомах ядра и ДНК органелл.,В хромосомах ядра и ДНК органелл.,17685,qwen3.5-9b,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9661278128623962,1.1435542106628418,31,3,1.0,Найти взаимоприемлемое решение.,Найти взаимоприемлемое решение.,84025,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9699535369873047,0.552823543548584,9,2,1.0,Les Paul.,Les Paul.,28343,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.2,0.11351147109278915,0.7266342639923096,0.6606135368347168,30,4,0.3333333333333333,До 40-60% массы губки-хозяина.,До 40-60% массы губки-хозяина.,18891,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.3333333333333333,0.19716118825581447,0.849517285823822,0.5970790386199951,10,2,0.25,1804 году.,1804 году.,13152,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9736786484718323,0.9580464363098145,60,3,1.0,Согласный-гласный-согласный или согласный-согласный-гласный.,Согласный-гласный-согласный или согласный-согласный-гласный.,13786,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9859814047813416,1.2689473628997803,58,8,1.0,Ностальгия по утраченным отношениям с братьями и сёстрами.,Ностальгия по утраченным отношениям с братьями и сёстрами.,5506,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.4,0.14317123154555067,0.8608235716819763,0.7697746753692627,118,14,0.6666666666666666,"Актуальные вопросы химии середины XIX века, связь физических свойств с химическими реакциями, стекольное производство.","Актуальные вопросы химии середины XIX века, связь физических свойств с химическими реакциями, стекольное производство.",72404,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.6210136413574219,0.5759978294372559,25,4,1.0,В больших городах России.,В больших городах России.,34575,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.27516060407455223,0.8490706086158752,0.7606580257415771,10,2,1.0,В четырёх.,В четырёх.,46327,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9667153358459473,0.5731160640716553,18,3,1.0,Середины XIX века.,Середины XIX века.,46188,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9393587112426758,0.6430144309997559,16,4,1.0,2 мая 1888 года.,2 мая 1888 года.,8083,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.8703529834747314,0.7162075042724609,43,5,0.0,Икосаэдрическая головка и спиральный хвост.,Икосаэдрическая головка и спиральный хвост.,17821,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.9800599217414856,0.5827662944793701,35,4,1.0,"Питанием, одеждой (или стипендией).","Питанием, одеждой (или стипендией).",48136,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9490784406661987,0.6688206195831299,22,2,1.0,Джангалеаццо Висконти.,Джангалеаццо Висконти.,33084,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.49999999999999994,0.9809913635253906,0.6181063652038574,12,1,1.0,Лингвистика.,Лингвистика.,51244,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.5714285714285715,0.31947155212313627,0.9619932174682617,0.5858614444732666,33,3,0.5,Профессор англосаксонского языка.,Профессор англосаксонского языка.,60951,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.39432237651162877,0.9404469728469849,0.9914662837982178,19,2,0.6666666666666666,Генетическим кодом.,Генетическим кодом.,42489,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.45454545454545453,0.049246747344443606,0.5864837169647217,0.9772169589996338,161,18,1.0,"Нейтрофилы — это неделящиеся, короткоживущие клетки иммунной системы, составляющие 95% гранулоцитов, содержащие антибиотические белки и участвующие в фагоцитозе.","Нейтрофилы — это неделящиеся, короткоживущие клетки иммунной системы, составляющие 95% гранулоцитов, содержащие антибиотические белки и участвующие в фагоцитозе.",45012,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.39763536438352537,0.9776139259338379,0.7036106586456299,10,3,1.0,До +25 °C.,До +25 °C.,40235,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.984961211681366,0.6907694339752197,9,2,1.0,10 часов.,10 часов.,72861,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9726797342300415,0.4279513359069824,13,3,1.0,До 6 месяцев.,До 6 месяцев.,55569,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9466069936752319,0.6536993980407715,23,3,1.0,Стонет сизый голубочек.,Стонет сизый голубочек.,1565,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9427226781845093,0.561370849609375,46,5,1.0,Рамки с энтомологическими коллекциями бабочек.,Рамки с энтомологическими коллекциями бабочек.,43100,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9684378504753113,0.6227788925170898,36,5,1.0,С первого года своего существования.,С первого года своего существования.,11382,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9779332280158997,0.5308668613433838,22,3,1.0,В условиях равновесия.,В условиях равновесия.,40667,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.23529411764705882,0.03458592114102736,0.5886842608451843,0.774163007736206,106,13,0.4,"Субъективная полезность — это оценка полезности, основанная на личных предпочтениях и восприятии индивида.","Субъективная полезность — это оценка полезности, основанная на личных предпочтениях и восприятии индивида.",82095,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1899589214128981,0.9666425585746765,0.5195071697235107,14,3,0.6666666666666666,До 250 метров.,До 250 метров.,68666,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.21364350319811698,0.8492617607116699,0.734154224395752,43,4,1.0,Фонематическую и аллофонемную транскрипцию.,Фонематическую и аллофонемную транскрипцию.,10110,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9635277390480042,0.550466775894165,14,2,1.0,Франсуа Араго.,Франсуа Араго.,32722,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8387096774193549,0.591815015254445,0.8327832221984863,0.6781823635101318,106,17,0.9285714285714286,LGPL версии 2.1 была переименована в Lesser General Public License для уточнения её места в философии GNU.,LGPL версии 2.1 была переименована в Lesser General Public License для уточнения её места в философии GNU.,82684,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.992974042892456,0.9705593585968018,25,6,1.0,К IV тысячелетию до н. э.,К IV тысячелетию до н. э.,8246,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.39763536438352537,0.8208034634590149,0.6273083686828613,25,3,1.0,"Первые, пилотные эпизоды.","Первые, пилотные эпизоды.",21127,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.0,0.7135390043258667,0.5921206474304199,14,2,1.0,Старые сельца.,Старые сельца.,62530,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9829363226890564,0.6321401596069336,60,8,1.0,На различных корневых видах и наборах характерных признаков.,На различных корневых видах и наборах характерных признаков.,57819,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9644815325737,0.5175638198852539,27,3,1.0,Механизм развития болезней.,Механизм развития болезней.,56310,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9786398410797119,0.6636776924133301,27,5,1.0,Из воды в окружающей среде.,Из воды в окружающей среде.,41447,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9291113018989563,0.6327574253082275,25,4,1.0,Процедура Кэли — Диксона.,Процедура Кэли — Диксона.,43260,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9899095892906189,0.5955309867858887,16,3,1.0,И. С. Тургеневу.,И. С. Тургеневу.,42717,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8333333333333334,0.2664731314108428,0.7651558518409729,0.6040582656860352,38,6,0.8333333333333334,Руссо влюбился в графиню Софи д’Удето.,Руссо влюбился в графиню Софи д’Удето.,56395,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9807236194610596,0.5521001815795898,15,2,1.0,Закон минимума.,Закон минимума.,43996,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.5346686244010925,0.4777848720550537,23,3,0.0,К образованию эукариот.,К образованию эукариот.,29428,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9716370105743408,0.7879905700683594,14,3,1.0,В 1930-е годы.,В 1930-е годы.,44381,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.1597357760615681,0.3556379973888397,0.6919162273406982,27,3,1.0,Для движения сперматозоида.,Для движения сперматозоида.,43070,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.23529411764705882,0.07858254245931845,0.6172826886177063,0.8513889312744141,77,8,0.2222222222222222,"Для моделирования физических, электронных, социальных и инженерных процессов.","Для моделирования физических, электронных, социальных и инженерных процессов.",5522,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8333333333333333,0.2748254571080018,0.9604827165603638,0.9355044364929199,51,5,0.7142857142857143,Клеточными перемещениями и дифференцировкой клеток.,Клеточными перемещениями и дифференцировкой клеток.,67989,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.30213753973567675,0.764656126499176,0.996685266494751,35,5,1.0,На постоянный и переменный капитал.,На постоянный и переменный капитал.,69642,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.6690338253974915,2.9803597927093506,15,2,1.0,Кэррол Террелл.,Кэррол Террелл.,66072,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9836413264274597,0.49945783615112305,23,2,1.0,Поверхностный водосбор.,Поверхностный водосбор.,17874,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.6147881529512643,0.7584092020988464,0.651564359664917,27,5,1.0,"Дьявол ест всё, кроме мёда.","Дьявол ест всё, кроме мёда.",63545,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.4111336169005198,0.7070000767707825,0.629478931427002,23,6,1.0,В отличие от РЛС с СДЦ.,В отличие от РЛС с СДЦ.,20391,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.6687403049764218,0.6541240811347961,0.635920524597168,29,4,0.8,Повесть о настоящем человеке.,Повесть о настоящем человеке.,74866,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.3636363636363636,0.12605968092174913,0.7310274839401245,0.8787987232208252,76,9,1.0,"Т-образными, П-образными, с двумя наклонными стойками и консольными свесами.","Т-образными, П-образными, с двумя наклонными стойками и консольными свесами.",24041,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.5,0.0,0.7427526116371155,0.7928218841552734,10,1,0.3333333333333333,Дисперсия.,Дисперсия.,73030,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9838890433311462,0.6589939594268799,28,4,1.0,От уровня процентной ставки.,От уровня процентной ставки.,74275,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.21364350319811698,0.7562525868415833,0.6426296234130859,21,4,1.0,17 декабря 1918 года.,17 декабря 1918 года.,65989,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.5,0.1597357760615681,0.8877052664756775,0.7789762020111084,12,3,1.0,В 2008 году.,В 2008 году.,31342,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8,0.31947155212313627,0.8295938968658447,0.7088720798492432,32,3,1.0,При ультрафиолетовой фотосъёмке.,При ультрафиолетовой фотосъёмке.,84279,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9822613596916199,0.5935642719268799,13,2,1.0,В украинском.,В украинском.,1127,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.30213753973567675,0.9448935985565186,0.5639667510986328,36,5,1.0,На французском и итальянском языках.,На французском и итальянском языках.,12494,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9776630401611328,0.5570135116577148,12,3,1.0,В 1728 году.,В 1728 году.,15511,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.9333333333333333,0.4111336169005198,0.984687864780426,0.6993284225463867,50,7,0.875,В окислении органических соединений и синтезе АТФ.,В окислении органических соединений и синтезе АТФ.,68567,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.31947155212313627,0.8786509037017822,0.7105376720428467,30,3,0.75,Сатурнии Coscinocera hercules.,Сатурнии Coscinocera hercules.,25173,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.97731614112854,0.533759355545044,36,4,1.0,Для колонизации Молуккских островов.,Для колонизации Молуккских островов.,3568,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.950333833694458,0.625525951385498,21,4,1.0,Удилище длиной 4—7 м.,Удилище длиной 4—7 м.,78827,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.5,0.27516060407455223,0.969045877456665,0.9578433036804199,15,2,0.5,Десять пилотов.,Десять пилотов.,44545,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.75,0.36720562698935927,0.9649595022201538,0.787647008895874,76,9,0.8571428571428571,"Особенности жилкования крыльев и форма волосков, модифицированных в чешуйки.","Особенности жилкования крыльев и форма волосков, модифицированных в чешуйки.",52772,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.16952086985111237,0.6332166194915771,3,1,0.0,Да.,Да.,81869,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9595787525177002,0.7410416603088379,41,6,1.0,Для просушки дорог после зимнего периода.,Для просушки дорог после зимнего периода.,10495,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,1.0000001192092896,0.6398978233337402,27,3,1.0,Национальный банк Словакии.,Национальный банк Словакии.,61998,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9710227847099304,0.6125867366790771,43,5,1.0,Известные зарубежные фантасты того времени.,Известные зарубежные фантасты того времени.,64235,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9538751244544983,0.6952521800994873,9,2,1.0,5536 км².,5536 км².,45398,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9842512011528015,0.5763664245605469,41,5,1.0,Первые подробные карты поверхности Марса.,Первые подробные карты поверхности Марса.,82665,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9710220694541931,0.6257157325744629,16,2,1.0,Лихорадка денге.,Лихорадка денге.,46403,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9874786734580994,1.0617578029632568,23,4,1.0,Около 26 тысяч человек.,Около 26 тысяч человек.,5049,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.4333606958389282,0.4926798343658447,16,3,0.0,До 1920-х годов.,До 1920-х годов.,42298,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.9948289394378662,1.2164852619171143,48,7,1.0,На поверхности семенных чешуек в женских шишках.,На поверхности семенных чешуек в женских шишках.,47590,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.27516060407455223,0.9456705451011658,0.6071369647979736,18,2,1.0,Медленное горение.,Медленное горение.,58999,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.21364350319811698,0.7591077089309692,0.7175118923187256,37,4,1.0,Двутаврового или швеллерного сечения.,Двутаврового или швеллерного сечения.,12704,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.7499999999999999,0.16233395773754947,0.7478099465370178,0.6381940841674805,32,5,1.0,"Более 1,1 миллиона рабочих мест.","Более 1,1 миллиона рабочих мест.",51883,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9873626232147217,0.5793495178222656,23,4,1.0,На протяжении трёх лет.,На протяжении трёх лет.,82617,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.0,0.979939877986908,0.5136277675628662,12,1,1.0,Сострадание.,Сострадание.,66054,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.981988787651062,0.6223461627960205,36,4,1.0,"Брак, семья, собственность, религия.","Брак, семья, собственность, религия.",504,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9831727743148804,0.5099074840545654,11,3,1.0,До 2000 °C.,До 2000 °C.,72975,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.49999999999999994,0.9734312891960144,0.5241091251373291,4,1,0.5,Нет.,Нет.,245,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.28571428571428575,0.1597357760615681,0.9762775897979736,0.8951385021209717,31,3,0.25,Биотехнологии и нанотехнологии.,Биотехнологии и нанотехнологии.,60706,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9421029686927795,0.7081038951873779,18,4,1.0,6 марта 1990 года.,6 марта 1990 года.,5524,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.6687403049764218,0.9801226258277893,0.6003537178039551,25,4,1.0,Примерно 700 литров газа.,Примерно 700 литров газа.,30134,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.1818181818181818,0.06567274736060395,0.357440710067749,0.953322172164917,53,6,0.2,Изменение магнитного потока в магнитопроводе головки.,Изменение магнитного потока в магнитопроводе головки.,27164,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.4,0.27516060407455223,0.9083940982818604,0.6203076839447021,17,2,0.3333333333333333,Премьер Манитобы.,Премьер Манитобы.,70641,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.7598356856515927,0.9881107211112976,0.6197936534881592,23,3,0.75,"H2SnO2, H2SnO4, H2SnO3.","H2SnO2, H2SnO4, H2SnO3.",21846,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9870143532752991,0.642329216003418,26,2,1.0,Низкопольных троллейбусов.,Низкопольных троллейбусов.,21092,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.8975158333778381,0.7137088775634766,11,2,1.0,Берил Кроу.,Берил Кроу.,58714,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.7598356856515927,0.9860321879386902,0.512725830078125,20,3,1.0,Кризис 1930-х годов.,Кризис 1930-х годов.,71720,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.9121679090703875,0.9696921706199646,0.8709321022033691,75,12,1.0,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,72787,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9864142537117004,0.513451337814331,26,4,1.0,В сфере продуктов питания.,В сфере продуктов питания.,48671,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,1.0000000000000004,0.9950006008148193,0.5230016708374023,20,2,1.0,Товарищеским матчем.,Товарищеским матчем.,64367,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9803809523582458,0.571403980255127,27,3,1.0,В космическое пространство.,В космическое пространство.,67546,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.39763536438352537,0.9367824196815491,0.6042952537536621,47,4,1.0,Подрывают качество государственного управления.,Подрывают качество государственного управления.,64490,gpt-4o,baseline,0.0,make_zero_shot_prompt
0.0,0.5,0.15619699684601282,0.2348017692565918,0.64827561378479,53,9,1.0,Вирус в пределах клетки в основном не проявляет себя.,Вирус в пределах клетки в основном не проявляет себя.,39565,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.6147881529512643,0.9909541010856628,0.6888229846954346,33,6,1.0,В хромосомах ядра и ДНК органелл.,В хромосомах ядра и ДНК органелл.,17685,gpt-4o,baseline,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.956619918346405,0.46293210983276367,31,3,1.0,найти взаимоприемлемое решение.,найти взаимоприемлемое решение.,84025,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.5503212081491042,0.9699535369873047,0.26490306854248047,9,2,1.0,Les Paul.,Les Paul.,28343,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.8571428571428571,0.7539221180326287,0.7868677377700806,0.7231957912445068,45,10,1.0,До 40 % (и даже до 60 %) массы губки-хозяина.,До 40 % (и даже до 60 %) массы губки-хозяина.,18891,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.28571428571428575,0.1597357760615681,0.843464195728302,0.39130568504333496,12,3,0.25,В 1804 году.,В 1804 году.,13152,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.4444444444444444,0.07809849842300641,0.7121091485023499,0.8567550182342529,81,6,0.6666666666666666,Знаки отображают слоги согласный-гласный-согласный и согласный-согласный-гласный.,Знаки отображают слоги согласный-гласный-согласный и согласный-согласный-гласный.,13786,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.8633400213704508,0.9859814047813416,0.5932557582855225,58,8,1.0,Ностальгия по утраченным отношениям с братьями и сёстрами.,Ностальгия по утраченным отношениям с братьями и сёстрами.,5506,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.4799999999999999,0.161692143534558,0.728680431842804,1.0974483489990234,174,19,1.0,"Актуальным вопросам химии середины XIX века, включая выявление закономерностей классификации элементов, построение системы соединений и создание предпосылок теории растворов.","Актуальным вопросам химии середины XIX века, включая выявление закономерностей классификации элементов, построение системы соединений и создание предпосылок теории растворов.",72404,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.8571428571428571,0.39763536438352537,0.6475576758384705,0.33669233322143555,21,4,1.0,В больших городах РФ.,В больших городах РФ.,34575,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.6666666666666666,0.27516060407455223,0.8490706086158752,0.28435683250427246,10,2,1.0,В четырёх.,В четырёх.,46327,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.31947155212313627,0.9667153358459473,0.7009878158569336,18,3,1.0,Середины XIX века.,Середины XIX века.,46188,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.6687403049764218,0.9393587112426758,0.5143060684204102,16,4,1.0,2 мая 1888 года.,2 мая 1888 года.,8083,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.7259795291154773,0.9879279136657715,0.6300845146179199,62,7,1.0,"Из икосаэдрической головки, соединённой со спиральным хвостом.","Из икосаэдрической головки, соединённой со спиральным хвостом.",17821,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.888888888888889,0.5169731539571708,0.9751008749008179,0.5942213535308838,36,5,1.0,Питанием и одеждой (или стипендией).,Питанием и одеждой (или стипендией).,48136,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
1.0,1.0,0.5503212081491042,0.9490784406661987,0.48975419998168945,22,2,1.0,Джангалеаццо Висконти.,Джангалеаццо Висконти.,33084,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.33333333333333337,0.0,0.5270416140556335,0.5931830406188965,40,6,1.0,Изучение живых языков — это лингвистика.,Изучение живых языков — это лингвистика.,51244,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.46153846153846156,0.08392229812593097,0.786314845085144,0.8752641677856445,80,9,0.75,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,60951,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.8,0.39432237651162877,0.9404469728469849,0.3852725028991699,19,2,0.6666666666666666,Генетическим кодом.,Генетическим кодом.,42489,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
0.0,0.7142857142857143,0.2891784933232572,0.7409566640853882,0.8257045745849609,85,11,1.0,"Нейтрофилы — это неделящиеся и короткоживущие клетки, составляющие 95 % гранулоцитов.","Нейтрофилы — это неделящиеся и короткоживущие клетки, составляющие 95 % гранулоцитов.",45012,qwen3.5-9b,format_a_xml,0.0,make_prompt_format_a
